"ID";"Sex";"Age";"CausesOfDeath";"Periods";"Deaths_1"
"1147119";"3000   ";"51300";"A011893";"2021JJ00";"3"
"1149382";"3000   ";"51300";"A011981";"1996JJ00";"10"
"1149383";"3000   ";"51300";"A011981";"1997JJ00";"14"
"1149384";"3000   ";"51300";"A011981";"1998JJ00";"13"
"1149385";"3000   ";"51300";"A011981";"1999JJ00";"14"
"1149386";"3000   ";"51300";"A011981";"2000JJ00";"12"
"1149387";"3000   ";"51300";"A011981";"2001JJ00";"15"
"1149388";"3000   ";"51300";"A011981";"2002JJ00";"19"
"1149389";"3000   ";"51300";"A011981";"2003JJ00";"6"
"1149390";"3000   ";"51300";"A011981";"2004JJ00";"11"
"1149391";"3000   ";"51300";"A011981";"2005JJ00";"8"
"1149392";"3000   ";"51300";"A011981";"2006JJ00";"8"
"1149393";"3000   ";"51300";"A011981";"2007JJ00";"7"
"1149394";"3000   ";"51300";"A011981";"2008JJ00";"4"
"1149395";"3000   ";"51300";"A011981";"2009JJ00";"8"
"1149396";"3000   ";"51300";"A011981";"2010JJ00";"6"
"1149397";"3000   ";"51300";"A011981";"2011JJ00";"6"
"1149398";"3000   ";"51300";"A011981";"2012JJ00";"4"
"1149399";"3000   ";"51300";"A011981";"2013JJ00";"6"
"1149400";"3000   ";"51300";"A011981";"2014JJ00";"6"
"1149401";"3000   ";"51300";"A011981";"2015JJ00";"2"
"1149402";"3000   ";"51300";"A011981";"2016JJ00";"6"
"1149403";"3000   ";"51300";"A011981";"2017JJ00";"6"
"1149404";"3000   ";"51300";"A011981";"2018JJ00";"8"
"1149405";"3000   ";"51300";"A011981";"2019JJ00";"5"
"1149406";"3000   ";"51300";"A011981";"2020JJ00";"8"
"1149407";"3000   ";"51300";"A011981";"2021JJ00";"2"
"1151774";"3000   ";"51300";"A050205";"1996JJ00";
"1151775";"3000   ";"51300";"A050205";"1997JJ00";
"1151776";"3000   ";"51300";"A050205";"1998JJ00";
"1151777";"3000   ";"51300";"A050205";"1999JJ00";
"1151778";"3000   ";"51300";"A050205";"2000JJ00";
"1151779";"3000   ";"51300";"A050205";"2001JJ00";
"1151780";"3000   ";"51300";"A050205";"2002JJ00";
"1151781";"3000   ";"51300";"A050205";"2003JJ00";
"1151782";"3000   ";"51300";"A050205";"2004JJ00";
"1151783";"3000   ";"51300";"A050205";"2005JJ00";
"1151784";"3000   ";"51300";"A050205";"2006JJ00";
"1151785";"3000   ";"51300";"A050205";"2007JJ00";
"1151786";"3000   ";"51300";"A050205";"2008JJ00";
"1151787";"3000   ";"51300";"A050205";"2009JJ00";
"1151788";"3000   ";"51300";"A050205";"2010JJ00";
"1151789";"3000   ";"51300";"A050205";"2011JJ00";
"1151790";"3000   ";"51300";"A050205";"2012JJ00";
"1151791";"3000   ";"51300";"A050205";"2013JJ00";
"1151792";"3000   ";"51300";"A050205";"2014JJ00";
"1151793";"3000   ";"51300";"A050205";"2015JJ00";
"1151794";"3000   ";"51300";"A050205";"2016JJ00";
"1151795";"3000   ";"51300";"A050205";"2017JJ00";
"1151796";"3000   ";"51300";"A050205";"2018JJ00";
"1151797";"3000   ";"51300";"A050205";"2019JJ00";
"1151798";"3000   ";"51300";"A050205";"2020JJ00";"0"
"1151799";"3000   ";"51300";"A050205";"2021JJ00";"0"
"1151826";"3000   ";"51300";"A012072";"1996JJ00";"29"
"1151827";"3000   ";"51300";"A012072";"1997JJ00";"35"
"1151828";"3000   ";"51300";"A012072";"1998JJ00";"31"
"1151829";"3000   ";"51300";"A012072";"1999JJ00";"33"
"1151830";"3000   ";"51300";"A012072";"2000JJ00";"27"
"1151831";"3000   ";"51300";"A012072";"2001JJ00";"30"
"1151832";"3000   ";"51300";"A012072";"2002JJ00";"28"
"1151833";"3000   ";"51300";"A012072";"2003JJ00";"41"
"1151834";"3000   ";"51300";"A012072";"2004JJ00";"26"
"1151835";"3000   ";"51300";"A012072";"2005JJ00";"27"
"1151836";"3000   ";"51300";"A012072";"2006JJ00";"18"
"1151837";"3000   ";"51300";"A012072";"2007JJ00";"22"
"1151838";"3000   ";"51300";"A012072";"2008JJ00";"17"
"1151839";"3000   ";"51300";"A012072";"2009JJ00";"20"
"1151840";"3000   ";"51300";"A012072";"2010JJ00";"18"
"1151841";"3000   ";"51300";"A012072";"2011JJ00";"16"
"1151842";"3000   ";"51300";"A012072";"2012JJ00";"16"
"1151843";"3000   ";"51300";"A012072";"2013JJ00";"14"
"1151844";"3000   ";"51300";"A012072";"2014JJ00";"8"
"1151845";"3000   ";"51300";"A012072";"2015JJ00";"13"
"1151846";"3000   ";"51300";"A012072";"2016JJ00";"16"
"1151847";"3000   ";"51300";"A012072";"2017JJ00";"11"
"1151848";"3000   ";"51300";"A012072";"2018JJ00";"13"
"1151849";"3000   ";"51300";"A012072";"2019JJ00";"10"
"1151850";"3000   ";"51300";"A012072";"2020JJ00";"10"
"1151851";"3000   ";"51300";"A012072";"2021JJ00";"9"
"1161576";"3000   ";"70200";"A010668";"1996JJ00";"1"
"1161577";"3000   ";"70200";"A010668";"1997JJ00";"7"
"1161578";"3000   ";"70200";"A010668";"1998JJ00";"3"
"1161579";"3000   ";"70200";"A010668";"1999JJ00";"5"
"1161580";"3000   ";"70200";"A010668";"2000JJ00";"2"
"1161581";"3000   ";"70200";"A010668";"2001JJ00";"5"
"1161582";"3000   ";"70200";"A010668";"2002JJ00";"2"
"1161583";"3000   ";"70200";"A010668";"2003JJ00";"1"
"1161584";"3000   ";"70200";"A010668";"2004JJ00";"1"
"1161585";"3000   ";"70200";"A010668";"2005JJ00";"1"
"1161586";"3000   ";"70200";"A010668";"2006JJ00";"3"
"1161587";"3000   ";"70200";"A010668";"2007JJ00";"0"
"1161588";"3000   ";"70200";"A010668";"2008JJ00";"0"
"1161589";"3000   ";"70200";"A010668";"2009JJ00";"0"
"1161590";"3000   ";"70200";"A010668";"2010JJ00";"0"
"1161591";"3000   ";"70200";"A010668";"2011JJ00";"4"
"1161592";"3000   ";"70200";"A010668";"2012JJ00";"0"
"1161593";"3000   ";"70200";"A010668";"2013JJ00";"0"
"1161594";"3000   ";"70200";"A010668";"2014JJ00";"2"
"1161595";"3000   ";"70200";"A010668";"2015JJ00";"2"
"1161596";"3000   ";"70200";"A010668";"2016JJ00";"0"
"1161597";"3000   ";"70200";"A010668";"2017JJ00";"0"
"1161598";"3000   ";"70200";"A010668";"2018JJ00";"1"
"1161599";"3000   ";"70200";"A010668";"2019JJ00";"1"
"1161600";"3000   ";"70200";"A010668";"2020JJ00";"1"
"1161601";"3000   ";"70200";"A010668";"2021JJ00";"1"
"1166074";"3000   ";"70200";"A010840";"1996JJ00";"23"
"1166075";"3000   ";"70200";"A010840";"1997JJ00";"20"
"1166076";"3000   ";"70200";"A010840";"1998JJ00";"20"
"1166077";"3000   ";"70200";"A010840";"1999JJ00";"10"
"1166078";"3000   ";"70200";"A010840";"2000JJ00";"18"
"1166079";"3000   ";"70200";"A010840";"2001JJ00";"22"
"1166080";"3000   ";"70200";"A010840";"2002JJ00";"20"
"1166081";"3000   ";"70200";"A010840";"2003JJ00";"23"
"1166082";"3000   ";"70200";"A010840";"2004JJ00";"18"
"1166083";"3000   ";"70200";"A010840";"2005JJ00";"17"
"1166084";"3000   ";"70200";"A010840";"2006JJ00";"19"
"1166085";"3000   ";"70200";"A010840";"2007JJ00";"15"
"1166086";"3000   ";"70200";"A010840";"2008JJ00";"15"
"1166087";"3000   ";"70200";"A010840";"2009JJ00";"12"
"1166088";"3000   ";"70200";"A010840";"2010JJ00";"13"
"1166089";"3000   ";"70200";"A010840";"2011JJ00";"13"
"1166090";"3000   ";"70200";"A010840";"2012JJ00";"17"
"1166091";"3000   ";"70200";"A010840";"2013JJ00";"12"
"1166092";"3000   ";"70200";"A010840";"2014JJ00";"9"
"1166093";"3000   ";"70200";"A010840";"2015JJ00";"6"
"1166094";"3000   ";"70200";"A010840";"2016JJ00";"12"
"1166095";"3000   ";"70200";"A010840";"2017JJ00";"12"
"1166096";"3000   ";"70200";"A010840";"2018JJ00";"6"
"1166097";"3000   ";"70200";"A010840";"2019JJ00";"6"
"1166098";"3000   ";"70200";"A010840";"2020JJ00";"10"
"1166099";"3000   ";"70200";"A010840";"2021JJ00";"8"
"1170572";"3000   ";"70200";"A011013";"1996JJ00";"3"
"1170573";"3000   ";"70200";"A011013";"1997JJ00";"3"
"1170574";"3000   ";"70200";"A011013";"1998JJ00";"3"
"1170575";"3000   ";"70200";"A011013";"1999JJ00";"7"
"1170576";"3000   ";"70200";"A011013";"2000JJ00";"3"
"1170577";"3000   ";"70200";"A011013";"2001JJ00";"1"
"1170578";"3000   ";"70200";"A011013";"2002JJ00";"3"
"1170579";"3000   ";"70200";"A011013";"2003JJ00";"5"
"1170580";"3000   ";"70200";"A011013";"2004JJ00";"3"
"1170581";"3000   ";"70200";"A011013";"2005JJ00";"2"
"1170582";"3000   ";"70200";"A011013";"2006JJ00";"2"
"1170583";"3000   ";"70200";"A011013";"2007JJ00";"0"
"1170584";"3000   ";"70200";"A011013";"2008JJ00";"2"
"1170585";"3000   ";"70200";"A011013";"2009JJ00";"3"
"1170586";"3000   ";"70200";"A011013";"2010JJ00";"2"
"1170587";"3000   ";"70200";"A011013";"2011JJ00";"4"
"1170588";"3000   ";"70200";"A011013";"2012JJ00";"2"
"1170589";"3000   ";"70200";"A011013";"2013JJ00";"3"
"1170590";"3000   ";"70200";"A011013";"2014JJ00";"4"
"1170591";"3000   ";"70200";"A011013";"2015JJ00";"1"
"1170592";"3000   ";"70200";"A011013";"2016JJ00";"2"
"1170593";"3000   ";"70200";"A011013";"2017JJ00";"5"
"1170594";"3000   ";"70200";"A011013";"2018JJ00";"5"
"1170595";"3000   ";"70200";"A011013";"2019JJ00";"2"
"1170596";"3000   ";"70200";"A011013";"2020JJ00";"2"
"1170597";"3000   ";"70200";"A011013";"2021JJ00";"2"
"1172496";"3000   ";"70200";"A011087";"1996JJ00";"1"
"1172497";"3000   ";"70200";"A011087";"1997JJ00";"1"
"1172498";"3000   ";"70200";"A011087";"1998JJ00";"2"
"1172499";"3000   ";"70200";"A011087";"1999JJ00";"2"
"1172500";"3000   ";"70200";"A011087";"2000JJ00";"3"
"1172501";"3000   ";"70200";"A011087";"2001JJ00";"1"
"1172502";"3000   ";"70200";"A011087";"2002JJ00";"0"
"1172503";"3000   ";"70200";"A011087";"2003JJ00";"1"
"1172504";"3000   ";"70200";"A011087";"2004JJ00";"1"
"1172505";"3000   ";"70200";"A011087";"2005JJ00";"0"
"1172506";"3000   ";"70200";"A011087";"2006JJ00";"0"
"1172507";"3000   ";"70200";"A011087";"2007JJ00";"1"
"1172508";"3000   ";"70200";"A011087";"2008JJ00";"0"
"1172509";"3000   ";"70200";"A011087";"2009JJ00";"0"
"1172510";"3000   ";"70200";"A011087";"2010JJ00";"1"
"1172511";"3000   ";"70200";"A011087";"2011JJ00";"0"
"1172512";"3000   ";"70200";"A011087";"2012JJ00";"0"
"1172513";"3000   ";"70200";"A011087";"2013JJ00";"0"
"1172514";"3000   ";"70200";"A011087";"2014JJ00";"0"
"1172515";"3000   ";"70200";"A011087";"2015JJ00";"2"
"1172516";"3000   ";"70200";"A011087";"2016JJ00";"0"
"1172517";"3000   ";"70200";"A011087";"2017JJ00";"0"
"1172518";"3000   ";"70200";"A011087";"2018JJ00";"2"
"1172519";"3000   ";"70200";"A011087";"2019JJ00";"2"
"1172520";"3000   ";"70200";"A011087";"2020JJ00";"1"
"1172521";"3000   ";"70200";"A011087";"2021JJ00";"0"
"1174550";"3000   ";"70200";"A011166";"1996JJ00";"4"
"1174551";"3000   ";"70200";"A011166";"1997JJ00";"6"
"1174552";"3000   ";"70200";"A011166";"1998JJ00";"2"
"1174553";"3000   ";"70200";"A011166";"1999JJ00";"7"
"1174554";"3000   ";"70200";"A011166";"2000JJ00";"6"
"1174555";"3000   ";"70200";"A011166";"2001JJ00";"6"
"1174556";"3000   ";"70200";"A011166";"2002JJ00";"5"
"1174557";"3000   ";"70200";"A011166";"2003JJ00";"12"
"1174558";"3000   ";"70200";"A011166";"2004JJ00";"3"
"1174559";"3000   ";"70200";"A011166";"2005JJ00";"3"
"1174560";"3000   ";"70200";"A011166";"2006JJ00";"3"
"1174561";"3000   ";"70200";"A011166";"2007JJ00";"2"
"1174562";"3000   ";"70200";"A011166";"2008JJ00";"5"
"1174563";"3000   ";"70200";"A011166";"2009JJ00";"3"
"1174564";"3000   ";"70200";"A011166";"2010JJ00";"4"
"1174565";"3000   ";"70200";"A011166";"2011JJ00";"4"
"1174566";"3000   ";"70200";"A011166";"2012JJ00";"11"
"1174567";"3000   ";"70200";"A011166";"2013JJ00";"4"
"1174568";"3000   ";"70200";"A011166";"2014JJ00";"4"
"1174569";"3000   ";"70200";"A011166";"2015JJ00";"4"
"1174570";"3000   ";"70200";"A011166";"2016JJ00";"1"
"1174571";"3000   ";"70200";"A011166";"2017JJ00";"7"
"1174572";"3000   ";"70200";"A011166";"2018JJ00";"5"
"1174573";"3000   ";"70200";"A011166";"2019JJ00";"2"
"1174574";"3000   ";"70200";"A011166";"2020JJ00";"3"
"1174575";"3000   ";"70200";"A011166";"2021JJ00";"2"
"1176344";"3000   ";"70200";"A011234";"1996JJ00";"0"
"1176345";"3000   ";"70200";"A011234";"1997JJ00";"0"
"1176346";"3000   ";"70200";"A011234";"1998JJ00";"0"
"1176347";"3000   ";"70200";"A011234";"1999JJ00";"0"
"1176348";"3000   ";"70200";"A011234";"2000JJ00";"0"
"1176349";"3000   ";"70200";"A011234";"2001JJ00";"0"
"1176350";"3000   ";"70200";"A011234";"2002JJ00";"0"
"1176351";"3000   ";"70200";"A011234";"2003JJ00";"0"
"1176352";"3000   ";"70200";"A011234";"2004JJ00";"0"
"1176353";"3000   ";"70200";"A011234";"2005JJ00";"0"
"1176354";"3000   ";"70200";"A011234";"2006JJ00";"0"
"1176355";"3000   ";"70200";"A011234";"2007JJ00";"0"
"1176356";"3000   ";"70200";"A011234";"2008JJ00";"0"
"1176357";"3000   ";"70200";"A011234";"2009JJ00";"0"
"1176358";"3000   ";"70200";"A011234";"2010JJ00";"0"
"1176359";"3000   ";"70200";"A011234";"2011JJ00";"0"
"1176360";"3000   ";"70200";"A011234";"2012JJ00";"0"
"1176361";"3000   ";"70200";"A011234";"2013JJ00";"0"
"1176362";"3000   ";"70200";"A011234";"2014JJ00";"0"
"1176363";"3000   ";"70200";"A011234";"2015JJ00";"0"
"1176364";"3000   ";"70200";"A011234";"2016JJ00";"0"
"1176365";"3000   ";"70200";"A011234";"2017JJ00";"0"
"1176366";"3000   ";"70200";"A011234";"2018JJ00";"0"
"1176367";"3000   ";"70200";"A011234";"2019JJ00";"0"
"1176368";"3000   ";"70200";"A011234";"2020JJ00";"0"
"1176369";"3000   ";"70200";"A011234";"2021JJ00";"0"
"1178242";"3000   ";"70200";"A011307";"1996JJ00";"3"
"1178243";"3000   ";"70200";"A011307";"1997JJ00";"1"
"1178244";"3000   ";"70200";"A011307";"1998JJ00";"4"
"1178245";"3000   ";"70200";"A011307";"1999JJ00";"1"
"1178246";"3000   ";"70200";"A011307";"2000JJ00";"2"
"1178247";"3000   ";"70200";"A011307";"2001JJ00";"0"
"1178248";"3000   ";"70200";"A011307";"2002JJ00";"4"
"1178249";"3000   ";"70200";"A011307";"2003JJ00";"4"
"1178250";"3000   ";"70200";"A011307";"2004JJ00";"2"
"1178251";"3000   ";"70200";"A011307";"2005JJ00";"4"
"1178252";"3000   ";"70200";"A011307";"2006JJ00";"5"
"1178253";"3000   ";"70200";"A011307";"2007JJ00";"2"
"1178254";"3000   ";"70200";"A011307";"2008JJ00";"0"
"1178255";"3000   ";"70200";"A011307";"2009JJ00";"4"
"1178256";"3000   ";"70200";"A011307";"2010JJ00";"2"
"1178257";"3000   ";"70200";"A011307";"2011JJ00";"1"
"1178258";"3000   ";"70200";"A011307";"2012JJ00";"3"
"1178259";"3000   ";"70200";"A011307";"2013JJ00";"2"
"1178260";"3000   ";"70200";"A011307";"2014JJ00";"1"
"1178261";"3000   ";"70200";"A011307";"2015JJ00";"2"
"1178262";"3000   ";"70200";"A011307";"2016JJ00";"1"
"1178263";"3000   ";"70200";"A011307";"2017JJ00";"3"
"1178264";"3000   ";"70200";"A011307";"2018JJ00";"1"
"1178265";"3000   ";"70200";"A011307";"2019JJ00";"0"
"1178266";"3000   ";"70200";"A011307";"2020JJ00";"0"
"1178267";"3000   ";"70200";"A011307";"2021JJ00";"0"
"1181960";"3000   ";"70200";"A011449";"1996JJ00";"4"
"1181961";"3000   ";"70200";"A011449";"1997JJ00";"3"
"1181962";"3000   ";"70200";"A011449";"1998JJ00";"1"
"1181963";"3000   ";"70200";"A011449";"1999JJ00";"2"
"1181964";"3000   ";"70200";"A011449";"2000JJ00";"2"
"1181965";"3000   ";"70200";"A011449";"2001JJ00";"3"
"1181966";"3000   ";"70200";"A011449";"2002JJ00";"3"
"1181967";"3000   ";"70200";"A011449";"2003JJ00";"3"
"1181968";"3000   ";"70200";"A011449";"2004JJ00";"1"
"1181969";"3000   ";"70200";"A011449";"2005JJ00";"1"
"1181970";"3000   ";"70200";"A011449";"2006JJ00";"1"
"1181971";"3000   ";"70200";"A011449";"2007JJ00";"2"
"1181972";"3000   ";"70200";"A011449";"2008JJ00";"1"
"1181973";"3000   ";"70200";"A011449";"2009JJ00";"0"
"1181974";"3000   ";"70200";"A011449";"2010JJ00";"0"
"1181975";"3000   ";"70200";"A011449";"2011JJ00";"2"
"1181976";"3000   ";"70200";"A011449";"2012JJ00";"0"
"1181977";"3000   ";"70200";"A011449";"2013JJ00";"0"
"1181978";"3000   ";"70200";"A011449";"2014JJ00";"2"
"1181979";"3000   ";"70200";"A011449";"2015JJ00";"0"
"1181980";"3000   ";"70200";"A011449";"2016JJ00";"0"
"1181981";"3000   ";"70200";"A011449";"2017JJ00";"0"
"1181982";"3000   ";"70200";"A011449";"2018JJ00";"1"
"1181983";"3000   ";"70200";"A011449";"2019JJ00";"0"
"1181984";"3000   ";"70200";"A011449";"2020JJ00";"1"
"1181985";"3000   ";"70200";"A011449";"2021JJ00";"0"
"1183858";"3000   ";"70200";"A011521";"1996JJ00";"0"
"1183859";"3000   ";"70200";"A011521";"1997JJ00";"0"
"1183860";"3000   ";"70200";"A011521";"1998JJ00";"0"
"1183861";"3000   ";"70200";"A011521";"1999JJ00";"0"
"1183862";"3000   ";"70200";"A011521";"2000JJ00";"0"
"1183863";"3000   ";"70200";"A011521";"2001JJ00";"0"
"1183864";"3000   ";"70200";"A011521";"2002JJ00";"0"
"1183865";"3000   ";"70200";"A011521";"2003JJ00";"1"
"1183866";"3000   ";"70200";"A011521";"2004JJ00";"0"
"1183867";"3000   ";"70200";"A011521";"2005JJ00";"0"
"1183868";"3000   ";"70200";"A011521";"2006JJ00";"0"
"1183869";"3000   ";"70200";"A011521";"2007JJ00";"0"
"1183870";"3000   ";"70200";"A011521";"2008JJ00";"0"
"1183871";"3000   ";"70200";"A011521";"2009JJ00";"0"
"1183872";"3000   ";"70200";"A011521";"2010JJ00";"0"
"1183873";"3000   ";"70200";"A011521";"2011JJ00";"0"
"1183874";"3000   ";"70200";"A011521";"2012JJ00";"0"
"1183875";"3000   ";"70200";"A011521";"2013JJ00";"0"
"1183876";"3000   ";"70200";"A011521";"2014JJ00";"0"
"1183877";"3000   ";"70200";"A011521";"2015JJ00";"0"
"1183878";"3000   ";"70200";"A011521";"2016JJ00";"0"
"1183879";"3000   ";"70200";"A011521";"2017JJ00";"0"
"1183880";"3000   ";"70200";"A011521";"2018JJ00";"0"
"1183881";"3000   ";"70200";"A011521";"2019JJ00";"0"
"1183882";"3000   ";"70200";"A011521";"2020JJ00";"0"
"1183883";"3000   ";"70200";"A011521";"2021JJ00";"0"
"1185756";"3000   ";"70200";"A011594";"1996JJ00";"0"
"1185757";"3000   ";"70200";"A011594";"1997JJ00";"1"
"1185758";"3000   ";"70200";"A011594";"1998JJ00";"0"
"1185759";"3000   ";"70200";"A011594";"1999JJ00";"0"
"1185760";"3000   ";"70200";"A011594";"2000JJ00";"0"
"1185761";"3000   ";"70200";"A011594";"2001JJ00";"0"
"1185762";"3000   ";"70200";"A011594";"2002JJ00";"2"
"1185763";"3000   ";"70200";"A011594";"2003JJ00";"0"
"1185764";"3000   ";"70200";"A011594";"2004JJ00";"0"
"1185765";"3000   ";"70200";"A011594";"2005JJ00";"0"
"1185766";"3000   ";"70200";"A011594";"2006JJ00";"0"
"1185767";"3000   ";"70200";"A011594";"2007JJ00";"0"
"1185768";"3000   ";"70200";"A011594";"2008JJ00";"0"
"1185769";"3000   ";"70200";"A011594";"2009JJ00";"3"
"1185770";"3000   ";"70200";"A011594";"2010JJ00";"1"
"1185771";"3000   ";"70200";"A011594";"2011JJ00";"0"
"1185772";"3000   ";"70200";"A011594";"2012JJ00";"0"
"1185773";"3000   ";"70200";"A011594";"2013JJ00";"1"
"1185774";"3000   ";"70200";"A011594";"2014JJ00";"0"
"1185775";"3000   ";"70200";"A011594";"2015JJ00";"1"
"1185776";"3000   ";"70200";"A011594";"2016JJ00";"0"
"1185777";"3000   ";"70200";"A011594";"2017JJ00";"1"
"1185778";"3000   ";"70200";"A011594";"2018JJ00";"1"
"1185779";"3000   ";"70200";"A011594";"2019JJ00";"0"
"1185780";"3000   ";"70200";"A011594";"2020JJ00";"0"
"1185781";"3000   ";"70200";"A011594";"2021JJ00";"0"
"1187836";"3000   ";"70200";"A011674";"1996JJ00";"0"
"1187837";"3000   ";"70200";"A011674";"1997JJ00";"0"
"1187838";"3000   ";"70200";"A011674";"1998JJ00";"1"
"1187839";"3000   ";"70200";"A011674";"1999JJ00";"0"
"1187840";"3000   ";"70200";"A011674";"2000JJ00";"0"
"1187841";"3000   ";"70200";"A011674";"2001JJ00";"0"
"1187842";"3000   ";"70200";"A011674";"2002JJ00";"0"
"1187843";"3000   ";"70200";"A011674";"2003JJ00";"2"
"1187844";"3000   ";"70200";"A011674";"2004JJ00";"0"
"1187845";"3000   ";"70200";"A011674";"2005JJ00";"0"
"1187846";"3000   ";"70200";"A011674";"2006JJ00";"0"
"1187847";"3000   ";"70200";"A011674";"2007JJ00";"0"
"1187848";"3000   ";"70200";"A011674";"2008JJ00";"0"
"1187849";"3000   ";"70200";"A011674";"2009JJ00";"0"
"1187850";"3000   ";"70200";"A011674";"2010JJ00";"0"
"1187851";"3000   ";"70200";"A011674";"2011JJ00";"0"
"1187852";"3000   ";"70200";"A011674";"2012JJ00";"1"
"1187853";"3000   ";"70200";"A011674";"2013JJ00";"1"
"1187854";"3000   ";"70200";"A011674";"2014JJ00";"0"
"1187855";"3000   ";"70200";"A011674";"2015JJ00";"0"
"1187856";"3000   ";"70200";"A011674";"2016JJ00";"0"
"1187857";"3000   ";"70200";"A011674";"2017JJ00";"0"
"1187858";"3000   ";"70200";"A011674";"2018JJ00";"0"
"1187859";"3000   ";"70200";"A011674";"2019JJ00";"0"
"1187860";"3000   ";"70200";"A011674";"2020JJ00";"0"
"1187861";"3000   ";"70200";"A011674";"2021JJ00";"0"
"1189994";"3000   ";"70200";"A011757";"1996JJ00";
"1189995";"3000   ";"70200";"A011757";"1997JJ00";
"1189996";"3000   ";"70200";"A011757";"1998JJ00";
"1189997";"3000   ";"70200";"A011757";"1999JJ00";
"1189998";"3000   ";"70200";"A011757";"2000JJ00";
"1189999";"3000   ";"70200";"A011757";"2001JJ00";
"1190000";"3000   ";"70200";"A011757";"2002JJ00";
"1190001";"3000   ";"70200";"A011757";"2003JJ00";
"1190002";"3000   ";"70200";"A011757";"2004JJ00";
"1190003";"3000   ";"70200";"A011757";"2005JJ00";
"1190004";"3000   ";"70200";"A011757";"2006JJ00";
"1190005";"3000   ";"70200";"A011757";"2007JJ00";
"1190006";"3000   ";"70200";"A011757";"2008JJ00";
"1190007";"3000   ";"70200";"A011757";"2009JJ00";
"1190008";"3000   ";"70200";"A011757";"2010JJ00";
"1190009";"3000   ";"70200";"A011757";"2011JJ00";
"1190010";"3000   ";"70200";"A011757";"2012JJ00";
"1190011";"3000   ";"70200";"A011757";"2013JJ00";
"1190012";"3000   ";"70200";"A011757";"2014JJ00";
"1190013";"3000   ";"70200";"A011757";"2015JJ00";
"1190014";"3000   ";"70200";"A011757";"2016JJ00";
"1190015";"3000   ";"70200";"A011757";"2017JJ00";
"1190016";"3000   ";"70200";"A011757";"2018JJ00";
"1190017";"3000   ";"70200";"A011757";"2019JJ00";
"1190018";"3000   ";"70200";"A011757";"2020JJ00";
"1190019";"3000   ";"70200";"A011757";"2021JJ00";
"1191996";"3000   ";"70200";"A011833";"1996JJ00";"0"
"1191997";"3000   ";"70200";"A011833";"1997JJ00";"0"
"1191998";"3000   ";"70200";"A011833";"1998JJ00";"0"
"1191999";"3000   ";"70200";"A011833";"1999JJ00";"0"
"1192000";"3000   ";"70200";"A011833";"2000JJ00";"0"
"1192001";"3000   ";"70200";"A011833";"2001JJ00";"0"
"1192002";"3000   ";"70200";"A011833";"2002JJ00";"0"
"1192003";"3000   ";"70200";"A011833";"2003JJ00";"0"
"1192004";"3000   ";"70200";"A011833";"2004JJ00";"1"
"1192005";"3000   ";"70200";"A011833";"2005JJ00";"0"
"1192006";"3000   ";"70200";"A011833";"2006JJ00";"0"
"1192007";"3000   ";"70200";"A011833";"2007JJ00";"0"
"1192008";"3000   ";"70200";"A011833";"2008JJ00";"0"
"1192009";"3000   ";"70200";"A011833";"2009JJ00";"0"
"1192010";"3000   ";"70200";"A011833";"2010JJ00";"0"
"1192011";"3000   ";"70200";"A011833";"2011JJ00";"0"
"1192012";"3000   ";"70200";"A011833";"2012JJ00";"0"
"1192013";"3000   ";"70200";"A011833";"2013JJ00";"0"
"1192014";"3000   ";"70200";"A011833";"2014JJ00";"0"
"1192015";"3000   ";"70200";"A011833";"2015JJ00";"0"
"1192016";"3000   ";"70200";"A011833";"2016JJ00";"0"
"1192017";"3000   ";"70200";"A011833";"2017JJ00";"0"
"1192018";"3000   ";"70200";"A011833";"2018JJ00";"0"
"1192019";"3000   ";"70200";"A011833";"2019JJ00";"0"
"1192020";"3000   ";"70200";"A011833";"2020JJ00";"0"
"1192021";"3000   ";"70200";"A011833";"2021JJ00";"0"
"1193556";"3000   ";"70200";"A011893";"1996JJ00";"6"
"1193557";"3000   ";"70200";"A011893";"1997JJ00";"6"
"1193558";"3000   ";"70200";"A011893";"1998JJ00";"10"
"1193559";"3000   ";"70200";"A011893";"1999JJ00";"2"
"1193560";"3000   ";"70200";"A011893";"2000JJ00";"6"
"1193561";"3000   ";"70200";"A011893";"2001JJ00";"11"
"1193562";"3000   ";"70200";"A011893";"2002JJ00";"6"
"1193563";"3000   ";"70200";"A011893";"2003JJ00";"3"
"1193564";"3000   ";"70200";"A011893";"2004JJ00";"2"
"1193565";"3000   ";"70200";"A011893";"2005JJ00";"4"
"1193566";"3000   ";"70200";"A011893";"2006JJ00";"3"
"1193567";"3000   ";"70200";"A011893";"2007JJ00";"7"
"1193568";"3000   ";"70200";"A011893";"2008JJ00";"4"
"1193569";"3000   ";"70200";"A011893";"2009JJ00";"2"
"1193570";"3000   ";"70200";"A011893";"2010JJ00";"3"
"1193571";"3000   ";"70200";"A011893";"2011JJ00";"5"
"1193572";"3000   ";"70200";"A011893";"2012JJ00";"7"
"1193573";"3000   ";"70200";"A011893";"2013JJ00";"3"
"1193574";"3000   ";"70200";"A011893";"2014JJ00";"7"
"1193575";"3000   ";"70200";"A011893";"2015JJ00";"0"
"1193576";"3000   ";"70200";"A011893";"2016JJ00";"2"
"1193577";"3000   ";"70200";"A011893";"2017JJ00";"7"
"1193578";"3000   ";"70200";"A011893";"2018JJ00";"2"
"1193579";"3000   ";"70200";"A011893";"2019JJ00";"2"
